id,referencia,poliza_id,vehiculo_id,asegurado_id,fecha_siniestro,lugar,responsable,importe_estimada,estado
1685,SIN001685,633,238,991,2021-10-27,Valencia,True,1195.13,CERRADA
1686,SIN001686,536,879,341,2020-04-08,Bilbao,True,1506.23,ABIERTA
1687,SIN001687,326,218,963,2022-01-13,Palma,False,1895.65,ABIERTA
1688,SIN001688,273,925,208,2023-10-24,Bilbao,True,2436.15,CERRADA
1689,SIN001689,601,189,490,2021-05-13,Málaga,True,4067.91,EN_TRAMITE
1690,SIN001690,83,122,553,2022-11-18,Zaragoza,False,578.22,EN_TRAMITE
1691,SIN001691,956,735,169,2020-09-03,Zaragoza,True,2287.44,CERRADA
1692,SIN001692,904,37,350,2020-10-14,Sevilla,False,946.55,EN_TRAMITE
1693,SIN001693,707,427,45,2023-02-15,Alicante,True,1158.52,CERRADA
1694,SIN001694,764,327,929,2023-10-15,Zaragoza,False,1990.44,CERRADA
1695,SIN001695,596,247,269,2020-01-18,Barcelona,True,4493.82,EN_TRAMITE
1696,SIN001696,767,907,927,2024-12-30,Málaga,True,3688.96,EN_TRAMITE
1697,SIN001697,815,681,746,2023-06-02,Málaga,False,3916.5,EN_TRAMITE
1698,SIN001698,433,846,504,2022-10-28,Sevilla,True,4810.41,CERRADA
1699,SIN001699,398,542,896,2020-06-28,Murcia,False,1612.47,ABIERTA
1700,SIN001700,708,962,158,2020-11-20,Murcia,True,4242.01,EN_TRAMITE
1701,SIN001701,921,257,50,2021-07-21,Palma,False,2899.35,CERRADA
1702,SIN001702,545,880,120,2021-08-02,Bilbao,True,3593.43,CERRADA
1703,SIN001703,889,266,915,2020-04-27,Barcelona,True,370.1,ABIERTA
1704,SIN001704,905,711,132,2020-01-07,Valencia,True,2505.31,EN_TRAMITE
1705,SIN001705,441,361,340,2023-05-10,Zaragoza,False,546.84,EN_TRAMITE
1706,SIN001706,873,186,852,2023-03-20,Palma,False,4995.53,EN_TRAMITE
1707,SIN001707,568,665,266,2022-02-08,Alicante,True,1068.15,ABIERTA
1708,SIN001708,702,616,573,2023-06-16,Málaga,False,3451.58,CERRADA
1709,SIN001709,139,556,976,2021-08-27,Sevilla,False,1365.96,ABIERTA
1710,SIN001710,92,911,536,2024-08-04,Palma,False,3432.9,EN_TRAMITE
1711,SIN001711,946,87,546,2023-02-27,Valencia,True,1109.48,CERRADA
1712,SIN001712,800,633,447,2021-07-19,Valencia,True,657.57,ABIERTA
1713,SIN001713,97,208,472,2020-10-03,Valencia,False,342.53,CERRADA
1714,SIN001714,228,880,270,2024-05-15,Palma,True,1977.47,EN_TRAMITE
1715,SIN001715,620,671,330,2024-04-08,Zaragoza,True,1826.68,CERRADA
1716,SIN001716,65,119,870,2024-08-13,Bilbao,True,1300.18,ABIERTA
1717,SIN001717,615,555,726,2022-03-27,Sevilla,False,611.96,EN_TRAMITE
1718,SIN001718,132,308,715,2021-11-04,Palma,False,3612.8,CERRADA
1719,SIN001719,137,507,424,2023-12-03,Barcelona,True,4339.29,ABIERTA
1720,SIN001720,997,225,869,2023-02-01,Málaga,True,377.2,EN_TRAMITE
1721,SIN001721,918,910,630,2021-01-17,Alicante,False,1272.75,EN_TRAMITE
1722,SIN001722,344,336,230,2023-07-28,Valencia,False,4000.69,EN_TRAMITE
1723,SIN001723,741,672,162,2022-02-26,Palma,False,2743.51,EN_TRAMITE
1724,SIN001724,369,581,875,2020-08-29,Sevilla,True,1199.44,CERRADA
1725,SIN001725,653,844,764,2020-04-12,Bilbao,False,2365.6,EN_TRAMITE
1726,SIN001726,20,185,591,2022-11-02,Madrid,False,2640.26,CERRADA
1727,SIN001727,467,898,584,2020-06-04,Alicante,False,3949.57,CERRADA
1728,SIN001728,632,494,652,2023-09-03,Madrid,True,1079.64,ABIERTA
1729,SIN001729,839,311,932,2020-10-04,Sevilla,True,3132.51,EN_TRAMITE
1730,SIN001730,621,373,445,2020-03-28,Alicante,True,3836.07,EN_TRAMITE
1731,SIN001731,737,372,979,2022-08-22,Sevilla,False,3614.99,CERRADA
1732,SIN001732,756,446,538,2021-01-22,Barcelona,False,1605.61,ABIERTA
1733,SIN001733,533,637,860,2024-04-04,Málaga,False,4716.84,CERRADA
1734,SIN001734,37,348,3,2020-08-13,Bilbao,False,4672.31,EN_TRAMITE
1735,SIN001735,729,829,710,2023-05-15,Valencia,False,1554.92,CERRADA
1736,SIN001736,459,373,516,2021-01-12,Valencia,False,4602.45,ABIERTA
1737,SIN001737,763,876,865,2024-07-24,Bilbao,True,4714.48,EN_TRAMITE
1738,SIN001738,212,380,72,2020-06-29,Málaga,True,4098.35,ABIERTA
1739,SIN001739,585,458,719,2021-10-19,Barcelona,False,3477.27,CERRADA
1740,SIN001740,390,576,856,2024-05-21,Valencia,False,1346.19,CERRADA
1741,SIN001741,329,864,177,2024-03-05,Murcia,True,1153.13,CERRADA
1742,SIN001742,470,267,597,2020-06-26,Málaga,True,451.21,CERRADA
1743,SIN001743,368,186,975,2024-09-07,Barcelona,True,2540.8,CERRADA
1744,SIN001744,278,305,665,2021-12-23,Valencia,True,662.74,CERRADA
1745,SIN001745,296,262,870,2021-11-26,Barcelona,True,3713.82,CERRADA
1746,SIN001746,215,661,705,2023-06-19,Bilbao,True,1630.2,ABIERTA
1747,SIN001747,261,816,653,2024-05-14,Zaragoza,True,4131.99,EN_TRAMITE
1748,SIN001748,808,954,395,2021-09-16,Murcia,False,2508.1,EN_TRAMITE
1749,SIN001749,260,545,729,2022-08-01,Murcia,False,578.03,ABIERTA
1750,SIN001750,448,930,600,2022-06-08,Bilbao,True,2662.24,ABIERTA
1751,SIN001751,612,817,418,2022-12-07,Barcelona,True,4501.8,CERRADA
1752,SIN001752,527,703,749,2022-04-07,Barcelona,False,2252.72,CERRADA
1753,SIN001753,476,65,127,2024-03-04,Valencia,True,3714.4,EN_TRAMITE
1754,SIN001754,300,217,510,2021-06-14,Valencia,False,400.22,ABIERTA
1755,SIN001755,795,156,455,2020-05-07,Palma,False,438.51,ABIERTA
1756,SIN001756,703,814,373,2024-12-27,Valencia,True,4475.17,ABIERTA
1757,SIN001757,488,851,890,2021-03-02,Zaragoza,False,901.88,CERRADA
1758,SIN001758,304,118,796,2021-04-20,Valencia,True,1900.71,ABIERTA
1759,SIN001759,432,540,36,2020-07-27,Sevilla,True,3303.56,EN_TRAMITE
1760,SIN001760,236,82,630,2020-08-13,Barcelona,True,774.55,EN_TRAMITE
1761,SIN001761,849,204,545,2023-12-24,Málaga,False,4664.71,EN_TRAMITE
1762,SIN001762,20,662,399,2020-04-29,Barcelona,False,2795.92,ABIERTA
1763,SIN001763,803,727,538,2022-04-07,Madrid,False,1449.86,CERRADA
1764,SIN001764,740,271,250,2020-03-20,Bilbao,True,809.47,EN_TRAMITE
1765,SIN001765,177,279,333,2023-06-15,Palma,False,4402.16,EN_TRAMITE
1766,SIN001766,993,47,671,2024-04-01,Zaragoza,True,4724.19,CERRADA
1767,SIN001767,824,570,639,2024-02-19,Málaga,False,1334.07,CERRADA
1768,SIN001768,610,743,254,2024-02-28,Murcia,True,4964.67,EN_TRAMITE
1769,SIN001769,583,258,2,2024-09-08,Málaga,False,2419.75,CERRADA
1770,SIN001770,779,249,722,2021-05-10,Alicante,False,1129.19,CERRADA
1771,SIN001771,947,523,945,2021-07-17,Palma,False,2195.85,ABIERTA
1772,SIN001772,352,269,447,2022-01-19,Zaragoza,True,401.4,EN_TRAMITE
1773,SIN001773,807,367,507,2021-03-15,Palma,False,588.38,CERRADA
1774,SIN001774,44,506,632,2024-06-13,Bilbao,True,1835.21,CERRADA
1775,SIN001775,774,545,720,2021-09-27,Málaga,True,2506.75,ABIERTA
1776,SIN001776,59,750,735,2020-01-05,Madrid,True,3151.11,ABIERTA
1777,SIN001777,594,167,597,2023-08-04,Bilbao,False,3090.0,CERRADA
1778,SIN001778,396,496,879,2024-06-09,Madrid,False,4279.16,CERRADA
1779,SIN001779,301,24,999,2024-03-28,Zaragoza,False,401.87,CERRADA
1780,SIN001780,351,57,505,2020-02-11,Murcia,False,4979.33,ABIERTA
1781,SIN001781,802,70,85,2022-09-21,Valencia,True,951.15,CERRADA
1782,SIN001782,320,874,972,2021-11-13,Palma,True,2991.99,EN_TRAMITE
1783,SIN001783,774,862,512,2022-05-05,Zaragoza,False,610.52,CERRADA
1784,SIN001784,382,5,195,2024-02-14,Zaragoza,True,707.32,ABIERTA
1785,SIN001785,573,497,27,2023-12-26,Zaragoza,False,2849.46,CERRADA
1786,SIN001786,362,326,516,2023-05-29,Málaga,False,3646.36,ABIERTA
1787,SIN001787,666,171,734,2021-12-18,Barcelona,False,3227.98,ABIERTA
1788,SIN001788,404,600,243,2024-10-21,Valencia,False,3331.44,CERRADA
1789,SIN001789,30,167,326,2021-09-23,Madrid,False,2727.75,EN_TRAMITE
1790,SIN001790,257,697,739,2020-06-29,Sevilla,True,2880.53,ABIERTA
1791,SIN001791,856,642,410,2020-07-06,Valencia,True,4935.25,CERRADA
1792,SIN001792,447,440,111,2022-11-01,Murcia,True,2221.48,EN_TRAMITE
1793,SIN001793,24,471,619,2020-11-11,Valencia,True,407.75,CERRADA
1794,SIN001794,55,765,162,2022-08-25,Valencia,False,3264.81,ABIERTA
1795,SIN001795,770,295,367,2022-07-25,Sevilla,False,2979.9,ABIERTA
1796,SIN001796,767,427,562,2024-02-29,Málaga,False,2844.41,CERRADA
1797,SIN001797,373,368,391,2021-07-08,Palma,False,2544.07,ABIERTA
1798,SIN001798,581,173,23,2022-12-17,Palma,True,2314.37,CERRADA
1799,SIN001799,977,911,348,2021-08-05,Murcia,False,2139.89,CERRADA
1800,SIN001800,697,416,374,2024-04-08,Valencia,False,2459.92,CERRADA
1801,SIN001801,741,903,219,2023-11-29,Málaga,False,1006.48,ABIERTA
1802,SIN001802,810,834,88,2023-11-17,Zaragoza,True,873.42,EN_TRAMITE
1803,SIN001803,173,303,956,2020-01-29,Sevilla,True,3702.48,CERRADA
1804,SIN001804,784,43,481,2021-04-20,Alicante,False,1792.01,CERRADA
1805,SIN001805,452,150,910,2021-03-09,Málaga,False,2015.13,ABIERTA
1806,SIN001806,845,921,371,2023-02-26,Sevilla,False,3779.21,EN_TRAMITE
1807,SIN001807,412,464,341,2024-07-01,Murcia,True,3737.35,EN_TRAMITE
1808,SIN001808,917,325,492,2023-11-21,Palma,False,1340.8,ABIERTA
1809,SIN001809,309,245,179,2020-05-13,Málaga,True,4058.66,CERRADA
1810,SIN001810,243,44,37,2023-11-26,Zaragoza,False,2172.39,EN_TRAMITE
1811,SIN001811,960,409,397,2024-01-05,Madrid,True,2388.32,ABIERTA
1812,SIN001812,719,259,39,2024-05-03,Sevilla,True,462.41,EN_TRAMITE
1813,SIN001813,507,3,207,2022-12-03,Madrid,False,2905.5,ABIERTA
1814,SIN001814,210,887,576,2021-01-30,Sevilla,True,2716.16,CERRADA
1815,SIN001815,225,593,667,2020-03-14,Barcelona,False,690.58,ABIERTA
1816,SIN001816,691,254,522,2022-08-18,Murcia,False,3451.76,CERRADA
1817,SIN001817,615,145,681,2022-05-19,Palma,False,3907.53,ABIERTA
1818,SIN001818,121,924,702,2020-08-10,Zaragoza,True,544.45,EN_TRAMITE
1819,SIN001819,988,530,193,2022-04-18,Palma,True,2449.78,ABIERTA
1820,SIN001820,858,60,619,2020-06-03,Málaga,True,2735.19,CERRADA
1821,SIN001821,764,987,661,2023-12-30,Alicante,True,4310.57,ABIERTA
1822,SIN001822,276,987,879,2020-08-21,Bilbao,True,4451.58,EN_TRAMITE
1823,SIN001823,920,61,412,2021-03-02,Madrid,False,3281.65,ABIERTA
1824,SIN001824,465,436,678,2021-04-07,Alicante,False,2109.68,ABIERTA
1825,SIN001825,764,518,879,2020-03-03,Valencia,True,4339.63,EN_TRAMITE
1826,SIN001826,324,991,53,2020-10-25,Madrid,False,1854.96,CERRADA
1827,SIN001827,616,526,511,2023-10-31,Barcelona,False,4415.24,EN_TRAMITE
1828,SIN001828,520,232,997,2024-06-22,Madrid,False,4747.46,EN_TRAMITE
1829,SIN001829,728,780,501,2023-05-18,Palma,False,2878.36,ABIERTA
1830,SIN001830,687,887,489,2020-01-11,Zaragoza,True,1726.24,EN_TRAMITE
1831,SIN001831,423,624,613,2021-05-25,Alicante,False,2973.96,ABIERTA
1832,SIN001832,200,344,823,2022-07-20,Barcelona,False,1564.31,EN_TRAMITE
1833,SIN001833,705,811,571,2020-10-06,Zaragoza,True,3289.55,EN_TRAMITE
1834,SIN001834,167,633,724,2020-10-16,Bilbao,False,2129.36,CERRADA
1835,SIN001835,663,198,946,2023-04-16,Bilbao,False,995.07,CERRADA
1836,SIN001836,481,431,126,2022-12-27,Málaga,False,4725.58,CERRADA
1837,SIN001837,838,209,297,2021-07-28,Alicante,True,4817.0,CERRADA
1838,SIN001838,836,835,86,2022-08-05,Zaragoza,True,4357.02,CERRADA
1839,SIN001839,947,977,664,2020-05-09,Zaragoza,False,3572.74,ABIERTA
1840,SIN001840,988,117,702,2023-10-01,Madrid,False,4470.81,EN_TRAMITE
1841,SIN001841,693,664,452,2024-08-05,Málaga,False,2346.83,ABIERTA
1842,SIN001842,591,223,444,2021-09-17,Madrid,True,4693.82,CERRADA
1843,SIN001843,390,466,679,2022-05-02,Palma,True,926.44,ABIERTA
1844,SIN001844,728,554,330,2021-04-27,Palma,True,2714.74,CERRADA
1845,SIN001845,847,40,647,2021-05-10,Sevilla,False,1040.92,ABIERTA
1846,SIN001846,612,971,866,2020-05-21,Sevilla,False,1832.59,ABIERTA
1847,SIN001847,666,875,667,2022-09-11,Murcia,True,4332.12,CERRADA
1848,SIN001848,386,881,972,2020-04-05,Valencia,False,3693.08,ABIERTA
1849,SIN001849,648,592,796,2022-01-30,Murcia,False,1263.87,ABIERTA
1850,SIN001850,911,336,760,2024-06-13,Málaga,False,3593.02,CERRADA
1851,SIN001851,92,583,601,2022-12-21,Málaga,True,4945.68,EN_TRAMITE
1852,SIN001852,615,986,662,2022-03-19,Sevilla,False,2986.98,ABIERTA
1853,SIN001853,87,329,502,2022-10-02,Málaga,True,2780.38,ABIERTA
1854,SIN001854,513,709,471,2021-01-23,Madrid,True,3278.32,EN_TRAMITE
1855,SIN001855,314,686,125,2021-03-25,Alicante,False,4218.76,EN_TRAMITE
1856,SIN001856,845,210,404,2023-02-16,Madrid,True,516.47,EN_TRAMITE
1857,SIN001857,710,428,64,2022-05-27,Barcelona,True,3069.0,CERRADA
1858,SIN001858,243,787,521,2020-10-30,Málaga,False,4137.26,EN_TRAMITE
1859,SIN001859,271,82,811,2022-06-11,Murcia,True,2837.24,CERRADA
1860,SIN001860,727,40,948,2024-09-14,Madrid,True,2358.03,ABIERTA
1861,SIN001861,594,495,657,2020-05-01,Valencia,True,3718.29,EN_TRAMITE
1862,SIN001862,583,850,270,2022-05-22,Palma,False,1373.53,EN_TRAMITE
1863,SIN001863,78,173,791,2023-02-06,Bilbao,False,3157.62,EN_TRAMITE
1864,SIN001864,57,491,213,2022-07-21,Murcia,False,3567.0,EN_TRAMITE
1865,SIN001865,982,850,96,2022-11-29,Madrid,False,3783.65,EN_TRAMITE
1866,SIN001866,669,586,590,2023-02-28,Murcia,True,2807.38,ABIERTA
1867,SIN001867,236,170,588,2021-07-10,Barcelona,False,3442.21,CERRADA
1868,SIN001868,312,891,786,2021-09-21,Sevilla,False,725.22,CERRADA
1869,SIN001869,332,362,149,2023-05-02,Murcia,False,747.18,CERRADA
1870,SIN001870,963,916,192,2022-05-22,Barcelona,True,2587.12,ABIERTA
1871,SIN001871,382,481,779,2021-04-17,Murcia,False,741.5,ABIERTA
1872,SIN001872,999,11,598,2021-03-20,Barcelona,True,3983.31,CERRADA
1873,SIN001873,620,704,824,2022-11-05,Valencia,True,836.05,CERRADA
1874,SIN001874,127,75,396,2023-06-30,Murcia,True,3785.66,CERRADA
1875,SIN001875,343,988,758,2021-08-31,Sevilla,False,1705.63,EN_TRAMITE
1876,SIN001876,4,671,667,2020-09-15,Sevilla,False,4151.45,EN_TRAMITE
1877,SIN001877,215,10,477,2020-07-06,Alicante,False,3658.84,CERRADA
1878,SIN001878,96,470,767,2021-06-04,Madrid,False,4155.34,EN_TRAMITE
1879,SIN001879,763,708,773,2020-08-23,Bilbao,True,4750.14,CERRADA
1880,SIN001880,213,268,186,2022-06-23,Palma,True,2900.19,EN_TRAMITE
1881,SIN001881,762,347,336,2021-07-30,Palma,False,1429.56,EN_TRAMITE
1882,SIN001882,648,774,495,2020-09-12,Sevilla,True,2793.67,CERRADA
1883,SIN001883,845,719,67,2023-04-09,Palma,True,3583.85,EN_TRAMITE
1884,SIN001884,728,793,961,2020-09-24,Murcia,False,3847.01,EN_TRAMITE
1885,SIN001885,826,31,124,2023-05-07,Alicante,True,1164.25,CERRADA
1886,SIN001886,341,932,125,2024-04-20,Palma,True,2192.14,ABIERTA
1887,SIN001887,624,853,762,2020-08-08,Bilbao,True,1632.15,EN_TRAMITE
1888,SIN001888,167,21,744,2023-07-10,Málaga,False,2580.71,ABIERTA
1889,SIN001889,777,772,630,2024-08-09,Bilbao,True,843.27,CERRADA
1890,SIN001890,849,713,563,2020-12-20,Málaga,False,1138.81,CERRADA
1891,SIN001891,380,736,982,2020-07-18,Bilbao,False,1735.44,CERRADA
1892,SIN001892,74,402,886,2023-04-03,Zaragoza,True,785.63,ABIERTA
1893,SIN001893,449,149,986,2020-10-06,Murcia,False,3039.4,EN_TRAMITE
1894,SIN001894,857,25,926,2023-11-27,Murcia,True,1826.85,EN_TRAMITE
1895,SIN001895,301,551,853,2024-03-21,Murcia,True,2327.27,EN_TRAMITE
1896,SIN001896,92,569,113,2021-04-19,Barcelona,False,1548.48,CERRADA
1897,SIN001897,311,852,156,2021-01-29,Zaragoza,True,3975.21,EN_TRAMITE
1898,SIN001898,922,911,762,2023-05-09,Madrid,True,2028.0,CERRADA
1899,SIN001899,982,28,329,2024-07-04,Valencia,True,4213.93,CERRADA
1900,SIN001900,344,399,423,2024-07-02,Madrid,False,3512.88,EN_TRAMITE
1901,SIN001901,551,827,53,2021-05-31,Málaga,True,1450.8,EN_TRAMITE
1902,SIN001902,307,943,185,2020-07-14,Valencia,True,2050.84,ABIERTA
1903,SIN001903,159,743,205,2020-09-15,Alicante,False,4851.01,EN_TRAMITE
1904,SIN001904,92,810,22,2023-03-09,Zaragoza,False,3886.22,EN_TRAMITE
1905,SIN001905,436,508,807,2024-10-20,Madrid,True,4057.75,CERRADA
1906,SIN001906,797,952,439,2022-02-06,Alicante,False,1659.78,CERRADA
1907,SIN001907,493,555,711,2024-03-18,Murcia,False,3227.78,CERRADA
1908,SIN001908,124,588,968,2020-12-21,Barcelona,True,1715.91,EN_TRAMITE
1909,SIN001909,902,599,683,2021-03-18,Sevilla,False,3584.25,ABIERTA
1910,SIN001910,935,625,729,2024-02-21,Barcelona,False,2285.98,ABIERTA
1911,SIN001911,72,38,887,2021-05-19,Palma,True,444.65,CERRADA
1912,SIN001912,893,548,162,2023-03-29,Sevilla,True,4812.54,ABIERTA
1913,SIN001913,376,919,798,2021-10-03,Alicante,False,4422.19,ABIERTA
1914,SIN001914,678,902,789,2022-04-04,Málaga,False,1546.1,CERRADA
1915,SIN001915,889,728,509,2021-08-19,Sevilla,False,4142.84,EN_TRAMITE
1916,SIN001916,705,865,597,2020-06-23,Alicante,True,3982.32,ABIERTA
1917,SIN001917,329,205,676,2021-05-21,Valencia,False,2209.82,ABIERTA
1918,SIN001918,322,325,491,2024-10-07,Málaga,True,2475.08,CERRADA
1919,SIN001919,493,757,145,2022-06-29,Zaragoza,False,2701.5,ABIERTA
1920,SIN001920,822,661,49,2021-11-20,Zaragoza,False,3546.16,CERRADA
1921,SIN001921,71,696,53,2023-09-13,Murcia,True,1889.6,EN_TRAMITE
1922,SIN001922,39,372,502,2023-04-21,Alicante,False,2779.48,CERRADA
1923,SIN001923,357,761,820,2023-07-01,Valencia,False,3018.57,EN_TRAMITE
1924,SIN001924,575,604,191,2020-01-31,Málaga,True,1401.8,ABIERTA
1925,SIN001925,360,729,502,2023-09-14,Sevilla,False,3248.78,EN_TRAMITE
1926,SIN001926,829,934,290,2022-10-04,Barcelona,True,4498.67,EN_TRAMITE
1927,SIN001927,729,281,197,2020-12-06,Murcia,True,3565.99,EN_TRAMITE
1928,SIN001928,582,625,498,2023-10-24,Zaragoza,False,3614.46,ABIERTA
1929,SIN001929,813,886,471,2021-02-22,Alicante,True,3325.84,ABIERTA
1930,SIN001930,765,685,76,2020-02-14,Palma,False,4273.02,ABIERTA
1931,SIN001931,201,633,583,2021-12-24,Murcia,True,801.92,ABIERTA
1932,SIN001932,702,227,182,2020-08-24,Sevilla,True,476.46,EN_TRAMITE
1933,SIN001933,301,886,70,2020-11-22,Bilbao,True,4579.26,EN_TRAMITE
1934,SIN001934,401,281,868,2022-05-31,Sevilla,True,3918.08,CERRADA
1935,SIN001935,379,562,958,2023-03-10,Alicante,False,1125.45,ABIERTA
1936,SIN001936,446,911,531,2021-01-06,Murcia,True,1626.12,CERRADA
1937,SIN001937,187,431,452,2021-11-18,Bilbao,False,2499.88,CERRADA
1938,SIN001938,191,243,662,2021-09-15,Palma,True,4407.66,EN_TRAMITE
1939,SIN001939,144,359,942,2021-06-18,Bilbao,False,3460.57,ABIERTA
1940,SIN001940,288,644,738,2021-10-10,Zaragoza,True,4120.95,ABIERTA
1941,SIN001941,319,499,591,2023-03-28,Palma,True,3096.56,ABIERTA
1942,SIN001942,195,463,148,2022-10-19,Zaragoza,False,3899.33,EN_TRAMITE
1943,SIN001943,740,83,688,2020-07-20,Málaga,True,3231.69,CERRADA
1944,SIN001944,469,279,217,2021-07-29,Málaga,True,1653.95,ABIERTA
1945,SIN001945,159,55,44,2021-04-26,Sevilla,False,1466.64,CERRADA
1946,SIN001946,30,422,18,2024-08-06,Madrid,False,2761.15,ABIERTA
1947,SIN001947,215,502,88,2020-03-23,Barcelona,False,4598.61,EN_TRAMITE
1948,SIN001948,253,22,178,2020-07-12,Bilbao,False,3725.39,EN_TRAMITE
1949,SIN001949,900,244,78,2024-12-13,Zaragoza,False,427.16,CERRADA
1950,SIN001950,688,938,630,2023-10-17,Alicante,False,4168.79,EN_TRAMITE
1951,SIN001951,204,574,226,2023-08-09,Barcelona,False,452.63,EN_TRAMITE
1952,SIN001952,862,42,876,2024-02-22,Murcia,False,1432.56,EN_TRAMITE
1953,SIN001953,225,141,793,2020-03-02,Valencia,True,2626.82,EN_TRAMITE
1954,SIN001954,641,62,392,2021-04-19,Sevilla,False,4638.09,CERRADA
1955,SIN001955,470,635,404,2020-11-02,Málaga,True,3401.13,EN_TRAMITE
1956,SIN001956,974,635,456,2020-08-17,Zaragoza,False,1860.14,EN_TRAMITE
1957,SIN001957,895,100,876,2020-03-19,Madrid,True,4435.72,EN_TRAMITE
1958,SIN001958,273,836,33,2020-06-11,Alicante,True,1566.85,ABIERTA
1959,SIN001959,803,733,649,2023-07-17,Madrid,True,1356.72,EN_TRAMITE
1960,SIN001960,50,270,696,2020-08-03,Palma,False,490.01,EN_TRAMITE
1961,SIN001961,762,249,824,2022-03-04,Sevilla,True,2566.31,EN_TRAMITE
1962,SIN001962,394,963,719,2022-09-01,Bilbao,True,2142.75,EN_TRAMITE
1963,SIN001963,310,64,166,2020-06-07,Sevilla,True,3436.12,ABIERTA
1964,SIN001964,297,430,358,2020-06-04,Palma,False,3338.97,CERRADA
1965,SIN001965,381,287,29,2024-05-04,Zaragoza,True,2327.4,ABIERTA
1966,SIN001966,392,781,860,2022-12-02,Bilbao,True,2537.73,CERRADA
1967,SIN001967,1000,48,255,2021-05-21,Palma,True,874.95,ABIERTA
1968,SIN001968,412,54,205,2022-07-21,Alicante,True,2628.15,EN_TRAMITE
1969,SIN001969,994,358,915,2021-06-24,Palma,True,802.42,CERRADA
1970,SIN001970,245,351,630,2023-11-21,Zaragoza,False,3235.12,CERRADA
1971,SIN001971,390,943,441,2022-09-16,Murcia,True,1777.21,CERRADA
1972,SIN001972,531,77,603,2020-11-12,Madrid,True,4887.0,EN_TRAMITE
1973,SIN001973,357,183,616,2021-09-21,Alicante,False,1691.85,ABIERTA
1974,SIN001974,996,315,873,2022-03-21,Alicante,False,3428.44,EN_TRAMITE
1975,SIN001975,594,673,430,2024-10-28,Valencia,False,1709.66,CERRADA
1976,SIN001976,225,778,855,2021-09-15,Murcia,True,3678.1,ABIERTA
1977,SIN001977,983,116,506,2021-02-21,Valencia,False,3906.3,ABIERTA
1978,SIN001978,221,743,27,2021-10-24,Valencia,False,4405.63,ABIERTA
1979,SIN001979,897,720,853,2021-10-14,Sevilla,True,726.0,EN_TRAMITE
1980,SIN001980,361,75,948,2021-06-08,Valencia,False,1729.85,EN_TRAMITE
1981,SIN001981,680,691,293,2023-01-07,Málaga,False,857.53,CERRADA
1982,SIN001982,628,652,881,2023-09-13,Bilbao,False,1182.35,ABIERTA
1983,SIN001983,985,440,404,2022-09-16,Alicante,False,3007.37,ABIERTA
1984,SIN001984,577,410,143,2020-07-29,Zaragoza,True,3630.98,ABIERTA
1985,SIN001985,159,303,816,2020-04-28,Valencia,False,912.62,ABIERTA
1986,SIN001986,238,84,8,2020-03-03,Málaga,False,691.22,CERRADA
1987,SIN001987,91,496,781,2022-03-10,Zaragoza,True,3441.93,ABIERTA
1988,SIN001988,712,869,971,2020-06-02,Alicante,False,709.34,EN_TRAMITE
1989,SIN001989,896,789,510,2023-02-22,Bilbao,False,3744.24,ABIERTA
1990,SIN001990,196,247,65,2023-04-12,Alicante,True,4022.27,ABIERTA
1991,SIN001991,162,130,431,2020-05-07,Alicante,False,2361.54,CERRADA
1992,SIN001992,257,953,525,2021-01-03,Sevilla,False,3096.33,CERRADA
1993,SIN001993,503,656,115,2022-11-20,Barcelona,False,2458.54,ABIERTA
1994,SIN001994,357,709,987,2022-02-28,Zaragoza,True,3555.89,CERRADA
1995,SIN001995,674,443,119,2023-01-06,Madrid,False,3767.42,EN_TRAMITE
1996,SIN001996,693,284,825,2023-07-20,Murcia,True,1155.52,CERRADA
1997,SIN001997,166,836,394,2023-01-11,Madrid,True,748.58,CERRADA
1998,SIN001998,352,301,248,2023-07-11,Valencia,False,4493.21,EN_TRAMITE
1999,SIN001999,955,456,105,2024-01-19,Zaragoza,True,724.08,CERRADA
2000,SIN002000,511,903,543,2021-02-20,Murcia,True,4111.9,ABIERTA
